game_id,commence_time,in_play,bookmaker,last_update,home_team,away_team,market,label_1,odd_1,point_1,label_2,odd_2,point_2,odd_draw
73da5785865b6ab0852df1aa0c47994e,10/6/2024,FALSE,DraftKings,5/16/2024,Cincinnati Bengals,Baltimore Ravens,spreads,Cincinnati Bengals,-110,-1.5,Baltimore Ravens,-110,1.5,
2eb8e0798cb1b1f9d0f0d414253b4e37,10/6/2024,FALSE,DraftKings,5/16/2024,Houston Texans,Buffalo Bills,spreads,Houston Texans,-110,-1.5,Buffalo Bills,-110,1.5,
b727380f1b93218185ba53da28e0f6a7,10/6/2024,FALSE,DraftKings,5/16/2024,Chicago Bears,Carolina Panthers,spreads,Chicago Bears,-108,-5.5,Carolina Panthers,-112,5.5,
43f21c8e455914cc71d00ca0001ae85b,10/6/2024,FALSE,DraftKings,5/16/2024,Washington Commanders,Cleveland Browns,spreads,Washington Commanders,100,2.5,Cleveland Browns,-120,-2.5,
dba45197b1cd2dbafe7f83ebffd2be90,10/6/2024,FALSE,DraftKings,5/16/2024,Jacksonville Jaguars,Indianapolis Colts,spreads,Jacksonville Jaguars,-110,-2.5,Indianapolis Colts,-110,2.5,
5cb3b58ed90ecfac2acac9115e08c017,10/6/2024,FALSE,DraftKings,5/16/2024,New England Patriots,Miami Dolphins,spreads,New England Patriots,-110,3.5,Miami Dolphins,-110,-3.5,
a0877d6a0f0a97e5790884008b9974c9,10/6/2024,FALSE,DraftKings,5/16/2024,San Francisco 49ers,Arizona Cardinals,spreads,San Francisco 49ers,-110,-9.5,Arizona Cardinals,-110,9.5,
9a9219cd7180fe6481e6bd9e460a7622,10/6/2024,FALSE,DraftKings,5/16/2024,Denver Broncos,Las Vegas Raiders,spreads,Denver Broncos,-105,-1,Las Vegas Raiders,-115,1,
f555a965152f8896b1cf418205724508,10/6/2024,FALSE,DraftKings,5/16/2024,Los Angeles Rams,Green Bay Packers,spreads,Los Angeles Rams,-112,-1.5,Green Bay Packers,-108,1.5,
777e65cf50b4517465cea9ac9d686227,10/6/2024,FALSE,DraftKings,5/16/2024,Seattle Seahawks,New York Giants,spreads,Seattle Seahawks,-110,-3.5,New York Giants,-110,3.5,
504a7b09264059083346ab086141da30,10/6/2024,FALSE,DraftKings,5/16/2024,Pittsburgh Steelers,Dallas Cowboys,spreads,Pittsburgh Steelers,-108,1.5,Dallas Cowboys,-112,-1.5,
5e0d59f75b7f9056461e2970aca2a6cb,10/7/2024,FALSE,DraftKings,5/16/2024,Kansas City Chiefs,New Orleans Saints,spreads,Kansas City Chiefs,-110,-8,New Orleans Saints,-110,8,
0dac14546d6008893a8b3b6c417472a6,10/10/2024,FALSE,DraftKings,5/16/2024,Seattle Seahawks,San Francisco 49ers,spreads,Seattle Seahawks,-110,4,San Francisco 49ers,-110,-4,
c1bcc8bbec33008ae587584b1b3de2d0,10/13/2024,FALSE,DraftKings,5/16/2024,Chicago Bears,Jacksonville Jaguars,spreads,Chicago Bears,-115,1,Jacksonville Jaguars,-105,-1,
c1bcc8bbec33008ae587584b1b3de2d0,10/13/2024,FALSE,Caesars,5/16/2024,Chicago Bears,Jacksonville Jaguars,spreads,Chicago Bears,-110,0,Jacksonville Jaguars,-110,0,
c1bcc8bbec33008ae587584b1b3de2d0,10/13/2024,FALSE,MyBookie.ag,5/16/2024,Chicago Bears,Jacksonville Jaguars,spreads,Chicago Bears,-116,0.5,Jacksonville Jaguars,-119,-0.5,
fb08594af963cff8fae2f93b2e0f4269,10/13/2024,FALSE,DraftKings,5/16/2024,Green Bay Packers,Arizona Cardinals,spreads,Green Bay Packers,-110,-5,Arizona Cardinals,-110,5,
c3b700ee54cf3cb44de965e6cfcb19f9,10/13/2024,FALSE,DraftKings,5/16/2024,Baltimore Ravens,Washington Commanders,spreads,Baltimore Ravens,-110,-8,Washington Commanders,-110,8,
8bd202ca7bacf3396a1b774f12de0fab,10/13/2024,FALSE,DraftKings,5/16/2024,Philadelphia Eagles,Cleveland Browns,spreads,Philadelphia Eagles,-108,-3,Cleveland Browns,-112,3,
febb2d674e85a32c8636ff900fffb5d2,10/13/2024,FALSE,DraftKings,5/16/2024,New England Patriots,Houston Texans,spreads,New England Patriots,-110,4,Houston Texans,-110,-4,
bdc58f80a5a9b4515ee631fddc63a2c8,10/13/2024,FALSE,DraftKings,5/16/2024,Tennessee Titans,Indianapolis Colts,spreads,Tennessee Titans,-108,1.5,Indianapolis Colts,-112,-1.5,
ba1097486d1edb57bfe2bc22f5c4573e,10/13/2024,FALSE,DraftKings,5/16/2024,New Orleans Saints,Tampa Bay Buccaneers,spreads,New Orleans Saints,-110,-1.5,Tampa Bay Buccaneers,-110,1.5,
76fbc0191f917329bad82f76a9a22a2e,10/13/2024,FALSE,DraftKings,5/16/2024,Denver Broncos,Los Angeles Chargers,spreads,Denver Broncos,-110,1.5,Los Angeles Chargers,-110,-1.5,
81df9672b5e68bc84e98641d5de2505b,10/13/2024,FALSE,DraftKings,5/16/2024,Las Vegas Raiders,Pittsburgh Steelers,spreads,Las Vegas Raiders,-112,1,Pittsburgh Steelers,-108,-1,
67c389265b00a40407a23054e45d8e45,10/13/2024,FALSE,DraftKings,5/16/2024,Carolina Panthers,Atlanta Falcons,spreads,Carolina Panthers,-108,3.5,Atlanta Falcons,-112,-3.5,
d4d2902446e120ea6f1afafdc0b3d55d,10/13/2024,FALSE,DraftKings,5/16/2024,Dallas Cowboys,Detroit Lions,spreads,Dallas Cowboys,-110,-0.5,Detroit Lions,-110,0.5,
245c50e05349966d749c7e3f05699647,10/13/2024,FALSE,DraftKings,5/16/2024,New York Giants,Cincinnati Bengals,spreads,New York Giants,-110,4.5,Cincinnati Bengals,-110,-4.5,
79b5655b7342104f50bc735a5d838b71,10/14/2024,FALSE,DraftKings,5/16/2024,New York Jets,Buffalo Bills,spreads,New York Jets,-110,-1,Buffalo Bills,-110,1,
cc1d6e0125f5444f70609ce9e0829fa9,10/17/2024,FALSE,DraftKings,5/16/2024,New Orleans Saints,Denver Broncos,spreads,New Orleans Saints,-110,-3.5,Denver Broncos,-110,3.5,
964d089b9bbbf792a705da3b3f355312,10/20/2024,FALSE,DraftKings,5/16/2024,Jacksonville Jaguars,New England Patriots,spreads,Jacksonville Jaguars,-115,-6,New England Patriots,-105,6,
964d089b9bbbf792a705da3b3f355312,10/20/2024,FALSE,Caesars,5/16/2024,Jacksonville Jaguars,New England Patriots,spreads,Jacksonville Jaguars,-110,-6,New England Patriots,-110,6,
964d089b9bbbf792a705da3b3f355312,10/20/2024,FALSE,MyBookie.ag,5/16/2024,Jacksonville Jaguars,New England Patriots,spreads,Jacksonville Jaguars,-115,-6.5,New England Patriots,-120,6.5,
514ad4e46861e2aa51571079d75856b5,10/20/2024,FALSE,DraftKings,5/16/2024,Atlanta Falcons,Seattle Seahawks,spreads,Atlanta Falcons,-108,-3.5,Seattle Seahawks,-112,3.5,
4084732a953c2a15d46aca93da86fe87,10/20/2024,FALSE,DraftKings,5/16/2024,Buffalo Bills,Tennessee Titans,spreads,Buffalo Bills,-120,-7,Tennessee Titans,100,7,
63e9b5302666e36b47431100bcb22973,10/20/2024,FALSE,DraftKings,5/16/2024,Cleveland Browns,Cincinnati Bengals,spreads,Cleveland Browns,-108,1,Cincinnati Bengals,-112,-1,
497242e77fc7f2e1fa4cc70a2bd37b20,10/20/2024,FALSE,DraftKings,5/16/2024,Minnesota Vikings,Detroit Lions,spreads,Minnesota Vikings,100,3,Detroit Lions,-120,-3,
15077c31238fbc767b91e73f8068f2a2,10/20/2024,FALSE,DraftKings,5/16/2024,Green Bay Packers,Houston Texans,spreads,Green Bay Packers,-108,-2.5,Houston Texans,-112,2.5,
3d634649562df7c3b2b22d626162a9c9,10/20/2024,FALSE,DraftKings,5/16/2024,Indianapolis Colts,Miami Dolphins,spreads,Indianapolis Colts,-110,1,Miami Dolphins,-110,-1,
a60ecb3c882d09f08b6e194e858aec42,10/20/2024,FALSE,DraftKings,5/16/2024,New York Giants,Philadelphia Eagles,spreads,New York Giants,-110,3.5,Philadelphia Eagles,-110,-3.5,
a0b429ad5863438f4550ced4f368d2e2,10/20/2024,FALSE,Caesars,5/16/2024,San Francisco 49ers,Kansas City Chiefs,spreads,San Francisco 49ers,-110,-2.5,Kansas City Chiefs,-110,2.5,
a0b429ad5863438f4550ced4f368d2e2,10/20/2024,FALSE,DraftKings,5/16/2024,San Francisco 49ers,Kansas City Chiefs,spreads,San Francisco 49ers,-110,-2,Kansas City Chiefs,-110,2,
205e5260b14ecb55558ddb85f419edaf,10/20/2024,FALSE,DraftKings,5/16/2024,Washington Commanders,Carolina Panthers,spreads,Washington Commanders,-110,-3,Carolina Panthers,-110,3,
2bc06cb4fb03e96b39448675c1943487,10/20/2024,FALSE,DraftKings,5/16/2024,Los Angeles Rams,Las Vegas Raiders,spreads,Los Angeles Rams,-110,-4,Las Vegas Raiders,-110,4,
6103604599da91e8a44ce683292242ec,10/20/2024,FALSE,DraftKings,5/16/2024,Pittsburgh Steelers,New York Jets,spreads,Pittsburgh Steelers,-110,1,New York Jets,-110,-1,
269f082de1c875831ceb05c8e0fa6e9e,10/21/2024,FALSE,DraftKings,5/16/2024,Tampa Bay Buccaneers,Baltimore Ravens,spreads,Tampa Bay Buccaneers,-108,5,Baltimore Ravens,-112,-5,
c38d6ebf21ca6194da4757c090eac3a2,10/21/2024,FALSE,DraftKings,5/16/2024,Arizona Cardinals,Los Angeles Chargers,spreads,Arizona Cardinals,-110,-1,Los Angeles Chargers,-110,1,
1f22f5d9de70779ac521b9c1de59162f,10/24/2024,FALSE,DraftKings,5/16/2024,Los Angeles Rams,Minnesota Vikings,spreads,Los Angeles Rams,-108,-3.5,Minnesota Vikings,-112,3.5,
2883af924ad72a75da65e3257b9284e7,10/27/2024,FALSE,DraftKings,5/16/2024,Miami Dolphins,Arizona Cardinals,spreads,Miami Dolphins,-110,-6,Arizona Cardinals,-110,6,
9693ad2122e496b05f7efd56f0ef03d0,10/27/2024,FALSE,DraftKings,5/16/2024,Tampa Bay Buccaneers,Atlanta Falcons,spreads,Tampa Bay Buccaneers,-110,1.5,Atlanta Falcons,-110,-1.5,
4a54b04a572fde8db5f1e1478c1ef673,10/27/2024,FALSE,DraftKings,5/16/2024,Cleveland Browns,Baltimore Ravens,spreads,Cleveland Browns,-110,1.5,Baltimore Ravens,-110,-1.5,
fb5217800ed73d9cae485efbba37ba96,10/27/2024,FALSE,DraftKings,5/16/2024,Washington Commanders,Chicago Bears,spreads,Washington Commanders,-108,2,Chicago Bears,-112,-2,
5fd9657af1356ec2a567b07d75a8e6a3,10/27/2024,FALSE,DraftKings,5/16/2024,Detroit Lions,Tennessee Titans,spreads,Detroit Lions,-110,-7,Tennessee Titans,-110,7,
4708973e15052d8b7c29a53f0c4561dc,10/27/2024,FALSE,DraftKings,5/16/2024,Jacksonville Jaguars,Green Bay Packers,spreads,Jacksonville Jaguars,-110,1,Green Bay Packers,-110,-1,
e07e64de78a6095754d2a048255dadac,10/27/2024,FALSE,DraftKings,5/16/2024,Houston Texans,Indianapolis Colts,spreads,Houston Texans,-110,-4,Indianapolis Colts,-110,4,
7679451910267ad5cd8620cf63870aaa,10/27/2024,FALSE,DraftKings,5/16/2024,New England Patriots,New York Jets,spreads,New England Patriots,-110,3.5,New York Jets,-110,-3.5,
9a263061dd1c784a20f393971744d176,10/27/2024,FALSE,DraftKings,5/16/2024,Seattle Seahawks,Buffalo Bills,spreads,Seattle Seahawks,-110,2,Buffalo Bills,-110,-2,
70c540bd6e70676319e44a7dd02cbd38,10/27/2024,FALSE,DraftKings,5/16/2024,Los Angeles Chargers,New Orleans Saints,spreads,Los Angeles Chargers,-110,-3,New Orleans Saints,-110,3,
bba53e1026b6121c0255771479517a2f,10/27/2024,FALSE,DraftKings,5/16/2024,Denver Broncos,Carolina Panthers,spreads,Denver Broncos,-110,-2.5,Carolina Panthers,-110,2.5,
9b5367d7e95dd05cb7517d99484bf95b,10/27/2024,FALSE,DraftKings,5/16/2024,Cincinnati Bengals,Philadelphia Eagles,spreads,Cincinnati Bengals,-108,-3,Philadelphia Eagles,-112,3,
ccc621108fb48382b825128007dc8120,10/27/2024,FALSE,DraftKings,5/16/2024,Las Vegas Raiders,Kansas City Chiefs,spreads,Las Vegas Raiders,-110,4.5,Kansas City Chiefs,-110,-4.5,
86278ec4bbdcadd945d79df6c695c2ec,10/28/2024,FALSE,DraftKings,5/16/2024,Pittsburgh Steelers,New York Giants,spreads,Pittsburgh Steelers,-110,-4,New York Giants,-110,4,
edde9aeb8a9114f38b30b45c7cffbfa8,10/31/2024,FALSE,DraftKings,5/16/2024,New York Jets,Houston Texans,spreads,New York Jets,100,-3,Houston Texans,-120,3,
db18946165af62532b19d4c509d7ba56,11/3/2024,FALSE,DraftKings,5/16/2024,Atlanta Falcons,Dallas Cowboys,spreads,Atlanta Falcons,-110,1,Dallas Cowboys,-110,-1,
11154d508a0b557087b0fa84cccf8a66,11/3/2024,FALSE,DraftKings,5/16/2024,Baltimore Ravens,Denver Broncos,spreads,Baltimore Ravens,-110,-10.5,Denver Broncos,-110,10.5,
7c2d09c53f3c271b20f53db0b21f1498,11/3/2024,FALSE,DraftKings,5/16/2024,Buffalo Bills,Miami Dolphins,spreads,Buffalo Bills,-110,-3,Miami Dolphins,-110,3,
3de2d54334c462aa393418b75994fee1,11/3/2024,FALSE,DraftKings,5/16/2024,Carolina Panthers,New Orleans Saints,spreads,Carolina Panthers,-110,1,New Orleans Saints,-110,-1,
3d24ae93125568c136d57ff911a4d2e4,11/3/2024,FALSE,DraftKings,5/16/2024,Cincinnati Bengals,Las Vegas Raiders,spreads,Cincinnati Bengals,-108,-6.5,Las Vegas Raiders,-112,6.5,
fc022a0b74f3182e2da491dfe4276301,11/3/2024,FALSE,DraftKings,5/16/2024,Cleveland Browns,Los Angeles Chargers,spreads,Cleveland Browns,-120,-3,Los Angeles Chargers,100,3,
d555bf749139691c613e4aec350592c1,11/3/2024,FALSE,DraftKings,5/16/2024,Minnesota Vikings,Indianapolis Colts,spreads,Minnesota Vikings,-105,-1,Indianapolis Colts,-115,1,
31f1bb5fbbc8c3d9b8719357fa40941e,11/3/2024,FALSE,DraftKings,5/16/2024,Tennessee Titans,New England Patriots,spreads,Tennessee Titans,-120,-2.5,New England Patriots,100,2.5,
5791e31f6f4b95476889c4854b508faf,11/3/2024,FALSE,DraftKings,5/16/2024,New York Giants,Washington Commanders,spreads,New York Giants,-110,-1.5,Washington Commanders,-110,1.5,
597e7fb5542c56bda7f1a73402cd47e0,11/3/2024,FALSE,DraftKings,5/16/2024,Arizona Cardinals,Chicago Bears,spreads,Arizona Cardinals,-115,1,Chicago Bears,-105,-1,
84d2187ad0c2a42b32879d3bcbaee8dd,11/3/2024,FALSE,DraftKings,5/16/2024,Green Bay Packers,Detroit Lions,spreads,Green Bay Packers,-110,-1.5,Detroit Lions,-110,1.5,
8baadfa082af81fe72b1cfd941d96edf,11/3/2024,FALSE,DraftKings,5/16/2024,Seattle Seahawks,Los Angeles Rams,spreads,Seattle Seahawks,-110,1.5,Los Angeles Rams,-110,-1.5,
ef026bf62bfb6cda42ee983680eda2d4,11/3/2024,FALSE,DraftKings,5/16/2024,Philadelphia Eagles,Jacksonville Jaguars,spreads,Philadelphia Eagles,-105,-3.5,Jacksonville Jaguars,-115,3.5,
8f751d18969af50ec341e0b282e5b4d6,11/4/2024,FALSE,DraftKings,5/16/2024,Kansas City Chiefs,Tampa Bay Buccaneers,spreads,Kansas City Chiefs,-120,-7,Tampa Bay Buccaneers,100,7,
89f860b80a0c5b61375d4aa49d9ec853,11/7/2024,FALSE,DraftKings,5/16/2024,Baltimore Ravens,Cincinnati Bengals,spreads,Baltimore Ravens,-110,-3,Cincinnati Bengals,-110,3,
9016850451d9e4190ec1bd178dac4849,11/10/2024,FALSE,DraftKings,5/16/2024,Carolina Panthers,New York Giants,spreads,Carolina Panthers,-110,1,New York Giants,-110,-1,
9016850451d9e4190ec1bd178dac4849,11/10/2024,FALSE,Caesars,5/16/2024,Carolina Panthers,New York Giants,spreads,Carolina Panthers,-110,1.5,New York Giants,-110,-1.5,
a6383a73f7e6937fcdc376b50d4dc510,11/10/2024,FALSE,DraftKings,5/16/2024,New Orleans Saints,Atlanta Falcons,spreads,New Orleans Saints,-108,1.5,Atlanta Falcons,-112,-1.5,
80899c1a82df27832eff9206d9c2ab1b,11/10/2024,FALSE,DraftKings,5/16/2024,Indianapolis Colts,Buffalo Bills,spreads,Indianapolis Colts,-110,2,Buffalo Bills,-110,-2,
c885c70be6b073f94096eb0db2a27c3c,11/10/2024,FALSE,DraftKings,5/16/2024,Chicago Bears,New England Patriots,spreads,Chicago Bears,-110,-4.5,New England Patriots,-110,4.5,
d4901034c9f4ee931bc6971a4b089209,11/10/2024,FALSE,DraftKings,5/16/2024,Kansas City Chiefs,Denver Broncos,spreads,Kansas City Chiefs,-110,-9,Denver Broncos,-110,9,
a59741270a5f21dfb288838acf98537b,11/10/2024,FALSE,DraftKings,5/16/2024,Jacksonville Jaguars,Minnesota Vikings,spreads,Jacksonville Jaguars,-115,-3,Minnesota Vikings,-105,3,
928f8f873c2bf276d0b2a63a8f8941b4,11/10/2024,FALSE,DraftKings,5/16/2024,Washington Commanders,Pittsburgh Steelers,spreads,Washington Commanders,-110,1.5,Pittsburgh Steelers,-110,-1.5,
853cc3b59ffe65a55a55d799789bc726,11/10/2024,FALSE,DraftKings,5/16/2024,Tampa Bay Buccaneers,San Francisco 49ers,spreads,Tampa Bay Buccaneers,-108,4,San Francisco 49ers,-112,-4,
6214d50d3a5b442078f670ff8e08945e,11/10/2024,FALSE,DraftKings,5/16/2024,Los Angeles Chargers,Tennessee Titans,spreads,Los Angeles Chargers,-110,-4,Tennessee Titans,-110,4,
1c2195dfc898e85136f4d40b4ac512fb,11/10/2024,FALSE,DraftKings,5/16/2024,Arizona Cardinals,New York Jets,spreads,Arizona Cardinals,-110,3,New York Jets,-110,-3,
776c336fae7523f356cb0cd4a32ba356,11/10/2024,FALSE,DraftKings,5/16/2024,Dallas Cowboys,Philadelphia Eagles,spreads,Dallas Cowboys,-110,-1.5,Philadelphia Eagles,-110,1.5,
e27b5c11ba461a77a8e7773b2ea30238,11/10/2024,FALSE,DraftKings,5/16/2024,Houston Texans,Detroit Lions,spreads,Houston Texans,-108,-1,Detroit Lions,-112,1,
d6eab9011bd146fdbb2639f6e8c07056,11/11/2024,FALSE,DraftKings,5/16/2024,Los Angeles Rams,Miami Dolphins,spreads,Los Angeles Rams,-110,-1,Miami Dolphins,-110,1,
ac99fa94b66a64304ae19873d0a7907a,11/14/2024,FALSE,DraftKings,5/16/2024,Philadelphia Eagles,Washington Commanders,spreads,Philadelphia Eagles,-110,-6,Washington Commanders,-110,6,
1e5feffbcc2b9c122727b45963203298,11/17/2024,FALSE,DraftKings,5/16/2024,Pittsburgh Steelers,Baltimore Ravens,spreads,Pittsburgh Steelers,-110,3,Baltimore Ravens,-110,-3,
7c742858a76089990395c3179731744b,11/17/2024,FALSE,DraftKings,5/16/2024,Chicago Bears,Green Bay Packers,spreads,Chicago Bears,-102,-1,Green Bay Packers,-118,1,
ca63340028583e516e8053ee36318425,11/17/2024,FALSE,DraftKings,5/16/2024,New Orleans Saints,Cleveland Browns,spreads,New Orleans Saints,-110,2,Cleveland Browns,-110,-2,
d0f73537e153be7455c87ae97864ef7d,11/17/2024,FALSE,DraftKings,5/16/2024,Detroit Lions,Jacksonville Jaguars,spreads,Detroit Lions,-110,-4,Jacksonville Jaguars,-110,4,
7614724acc0987e643d0a60e73167b2e,11/17/2024,FALSE,DraftKings,5/16/2024,Miami Dolphins,Las Vegas Raiders,spreads,Miami Dolphins,-110,-6,Las Vegas Raiders,-110,6,
73f1d28c0bfe32a1ff292b688bb85df3,11/17/2024,FALSE,DraftKings,5/16/2024,New England Patriots,Los Angeles Rams,spreads,New England Patriots,-110,4,Los Angeles Rams,-110,-4,
6aa05bdde84274ea82472f0bc79baaad,11/17/2024,FALSE,DraftKings,5/16/2024,Tennessee Titans,Minnesota Vikings,spreads,Tennessee Titans,-112,1,Minnesota Vikings,-108,-1,
4baedb2bf9b85f9b9ec40e88bacc1792,11/17/2024,FALSE,DraftKings,5/16/2024,Denver Broncos,Atlanta Falcons,spreads,Denver Broncos,100,3,Atlanta Falcons,-120,-3,
cc4a0f06f87d64f4a02816ca7da514fa,11/17/2024,FALSE,DraftKings,5/16/2024,San Francisco 49ers,Seattle Seahawks,spreads,San Francisco 49ers,-110,-9,Seattle Seahawks,-110,9,
2ac4732d168fd3fd0958719e2b11aad1,11/17/2024,FALSE,Caesars,5/16/2024,Buffalo Bills,Kansas City Chiefs,spreads,Buffalo Bills,-110,1,Kansas City Chiefs,-110,-1,
2ac4732d168fd3fd0958719e2b11aad1,11/17/2024,FALSE,DraftKings,5/16/2024,Buffalo Bills,Kansas City Chiefs,spreads,Buffalo Bills,-102,-1,Kansas City Chiefs,-118,1,
a2b3fd60eede2230285512b8c3b4eed3,11/17/2024,FALSE,DraftKings,5/16/2024,Los Angeles Chargers,Cincinnati Bengals,spreads,Los Angeles Chargers,-108,2,Cincinnati Bengals,-112,-2,
e552bfd99b12a0acd319b922f7a9fa7c,11/17/2024,FALSE,DraftKings,5/16/2024,New York Jets,Indianapolis Colts,spreads,New York Jets,-110,-4,Indianapolis Colts,-110,4,
81c2170ca58c6a837e5c0f1528e8513c,11/18/2024,FALSE,DraftKings,5/16/2024,Dallas Cowboys,Houston Texans,spreads,Dallas Cowboys,-110,-3,Houston Texans,-110,3,
3544bdfabe61cc6d4389984a5ca83955,11/21/2024,FALSE,DraftKings,5/16/2024,Cleveland Browns,Pittsburgh Steelers,spreads,Cleveland Browns,100,-3,Pittsburgh Steelers,-120,3,
2c895731f7e3bd3effe4e87779fbdcc2,11/24/2024,FALSE,DraftKings,5/16/2024,Carolina Panthers,Kansas City Chiefs,spreads,Carolina Panthers,-110,7,Kansas City Chiefs,-110,-7,
